"county_fips","state_po.x","county_name.x","RepublicanVotes","lon.x","lat.x","DemocratVotes","party","won"
49001,"UT","BEAVER",0,-113.2341953,38.36776826,0,"Neither",0
49001,"UT","BEAVER",0,-113.2341953,38.36776826,0,"Neither",0
49001,"UT","BEAVER",0,-113.2341953,38.36776826,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,4473,"Democrat",4473
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",21548,-113.0938533,41.52526168,0,"Republican",21548
49003,"UT","BOX ELDER",21548,-113.0938533,41.52526168,4473,"Republican",21548
49003,"UT","BOX ELDER",21548,-113.0938533,41.52526168,0,"Republican",21548
49003,"UT","BOX ELDER",21548,-113.0938533,41.52526168,0,"Republican",21548
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,4473,"Democrat",4473
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,4473,"Democrat",4473
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49003,"UT","BOX ELDER",0,-113.0938533,41.52526168,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,16650,"Democrat",16650
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,16650,"Democrat",16650
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",38032,-111.7531422,41.72688282,0,"Republican",38032
49005,"UT","CACHE",38032,-111.7531422,41.72688282,0,"Republican",38032
49005,"UT","CACHE",38032,-111.7531422,41.72688282,16650,"Republican",38032
49005,"UT","CACHE",38032,-111.7531422,41.72688282,0,"Republican",38032
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49005,"UT","CACHE",0,-111.7531422,41.72688282,16650,"Democrat",16650
49005,"UT","CACHE",0,-111.7531422,41.72688282,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,2392,"Democrat",2392
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",6693,-110.5932894,39.65025504,2392,"Republican",6693
49007,"UT","CARBON",6693,-110.5932894,39.65025504,0,"Republican",6693
49007,"UT","CARBON",6693,-110.5932894,39.65025504,0,"Republican",6693
49007,"UT","CARBON",6693,-110.5932894,39.65025504,0,"Republican",6693
49007,"UT","CARBON",0,-110.5932894,39.65025504,2392,"Democrat",2392
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,2392,"Democrat",2392
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49007,"UT","CARBON",0,-110.5932894,39.65025504,0,"Neither",0
49009,"UT","DAGGETT",496,-109.5124564,40.88084426,111,"Republican",496
49009,"UT","DAGGETT",496,-109.5124564,40.88084426,0,"Republican",496
49009,"UT","DAGGETT",496,-109.5124564,40.88084426,0,"Republican",496
49009,"UT","DAGGETT",496,-109.5124564,40.88084426,0,"Republican",496
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,111,"Democrat",111
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,111,"Democrat",111
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,111,"Democrat",111
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49009,"UT","DAGGETT",0,-109.5124564,40.88084426,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,57411,"Democrat",57411
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",104135,-112.1180282,40.99427245,0,"Republican",104135
49011,"UT","DAVIS",104135,-112.1180282,40.99427245,57411,"Republican",104135
49011,"UT","DAVIS",104135,-112.1180282,40.99427245,0,"Republican",104135
49011,"UT","DAVIS",104135,-112.1180282,40.99427245,0,"Republican",104135
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,57411,"Democrat",57411
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,57411,"Democrat",57411
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49011,"UT","DAVIS",0,-112.1180282,40.99427245,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,843,"Democrat",843
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,843,"Democrat",843
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",7512,-110.4351519,40.30138468,0,"Republican",7512
49013,"UT","DUCHESNE",7512,-110.4351519,40.30138468,0,"Republican",7512
49013,"UT","DUCHESNE",7512,-110.4351519,40.30138468,843,"Republican",7512
49013,"UT","DUCHESNE",7512,-110.4351519,40.30138468,0,"Republican",7512
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,843,"Democrat",843
49013,"UT","DUCHESNE",0,-110.4351519,40.30138468,0,"Neither",0
49015,"UT","EMERY",4207,-110.6997341,38.99554218,0,"Republican",4207
49015,"UT","EMERY",4207,-110.6997341,38.99554218,0,"Republican",4207
49015,"UT","EMERY",4207,-110.6997341,38.99554218,572,"Republican",4207
49015,"UT","EMERY",4207,-110.6997341,38.99554218,0,"Republican",4207
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,572,"Democrat",572
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,572,"Democrat",572
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49015,"UT","EMERY",0,-110.6997341,38.99554218,572,"Democrat",572
49015,"UT","EMERY",0,-110.6997341,38.99554218,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,514,"Democrat",514
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,514,"Democrat",514
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",2158,-111.4326803,37.85675944,514,"Republican",2158
49017,"UT","GARFIELD",2158,-111.4326803,37.85675944,0,"Republican",2158
49017,"UT","GARFIELD",2158,-111.4326803,37.85675944,0,"Republican",2158
49017,"UT","GARFIELD",2158,-111.4326803,37.85675944,0,"Republican",2158
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,514,"Democrat",514
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49017,"UT","GARFIELD",0,-111.4326803,37.85675944,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,2806,"Democrat",2806
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",2248,-109.5735434,38.98766925,2806,"Democrat",2806
49019,"UT","GRAND",2248,-109.5735434,38.98766925,0,"Republican",2248
49019,"UT","GRAND",2248,-109.5735434,38.98766925,0,"Republican",2248
49019,"UT","GRAND",2248,-109.5735434,38.98766925,0,"Republican",2248
49019,"UT","GRAND",0,-109.5735434,38.98766925,2806,"Democrat",2806
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,2806,"Democrat",2806
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49019,"UT","GRAND",0,-109.5735434,38.98766925,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,4892,"Democrat",4892
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,4892,"Democrat",4892
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",18989,-113.290085,37.86394052,4892,"Republican",18989
49021,"UT","IRON",18989,-113.290085,37.86394052,0,"Republican",18989
49021,"UT","IRON",18989,-113.290085,37.86394052,0,"Republican",18989
49021,"UT","IRON",18989,-113.290085,37.86394052,0,"Republican",18989
49021,"UT","IRON",0,-113.290085,37.86394052,4892,"Democrat",4892
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49021,"UT","IRON",0,-113.290085,37.86394052,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,645,"Democrat",645
49023,"UT","JUAB",5087,-112.7853144,39.70212816,0,"Republican",5087
49023,"UT","JUAB",5087,-112.7853144,39.70212816,0,"Republican",5087
49023,"UT","JUAB",5087,-112.7853144,39.70212816,0,"Republican",5087
49023,"UT","JUAB",5087,-112.7853144,39.70212816,645,"Republican",5087
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,645,"Democrat",645
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,0,"Neither",0
49023,"UT","JUAB",0,-112.7853144,39.70212816,645,"Democrat",645
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",0,-111.8871121,37.28308153,1083,"Democrat",1083
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",0,-111.8871121,37.28308153,1083,"Democrat",1083
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",2998,-111.8871121,37.28308153,0,"Republican",2998
49025,"UT","KANE",2998,-111.8871121,37.28308153,0,"Republican",2998
49025,"UT","KANE",2998,-111.8871121,37.28308153,1083,"Republican",2998
49025,"UT","KANE",2998,-111.8871121,37.28308153,0,"Republican",2998
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49025,"UT","KANE",0,-111.8871121,37.28308153,1083,"Democrat",1083
49025,"UT","KANE",0,-111.8871121,37.28308153,0,"Neither",0
49027,"UT","MILLARD",5404,-113.0994007,39.07614278,624,"Republican",5404
49027,"UT","MILLARD",5404,-113.0994007,39.07614278,0,"Republican",5404
49027,"UT","MILLARD",5404,-113.0994007,39.07614278,0,"Republican",5404
49027,"UT","MILLARD",5404,-113.0994007,39.07614278,0,"Republican",5404
49027,"UT","MILLARD",0,-113.0994007,39.07614278,624,"Democrat",624
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,624,"Democrat",624
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,624,"Democrat",624
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49027,"UT","MILLARD",0,-113.0994007,39.07614278,0,"Neither",0
49029,"UT","MORGAN",5181,-111.5875658,41.08888238,1086,"Republican",5181
49029,"UT","MORGAN",5181,-111.5875658,41.08888238,0,"Republican",5181
49029,"UT","MORGAN",5181,-111.5875658,41.08888238,0,"Republican",5181
49029,"UT","MORGAN",5181,-111.5875658,41.08888238,0,"Republican",5181
49029,"UT","MORGAN",0,-111.5875658,41.08888238,1086,"Democrat",1086
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,1086,"Democrat",1086
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,1086,"Democrat",1086
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49029,"UT","MORGAN",0,-111.5875658,41.08888238,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,86,"Democrat",86
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",773,-112.1225063,38.33988393,86,"Republican",773
49031,"UT","PIUTE",773,-112.1225063,38.33988393,0,"Republican",773
49031,"UT","PIUTE",773,-112.1225063,38.33988393,0,"Republican",773
49031,"UT","PIUTE",773,-112.1225063,38.33988393,0,"Republican",773
49031,"UT","PIUTE",0,-112.1225063,38.33988393,86,"Democrat",86
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,86,"Democrat",86
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49031,"UT","PIUTE",0,-112.1225063,38.33988393,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,180,"Democrat",180
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,180,"Democrat",180
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",1157,-111.2532729,41.63314113,0,"Republican",1157
49033,"UT","RICH",1157,-111.2532729,41.63314113,180,"Republican",1157
49033,"UT","RICH",1157,-111.2532729,41.63314113,0,"Republican",1157
49033,"UT","RICH",1157,-111.2532729,41.63314113,0,"Republican",1157
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,180,"Democrat",180
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49033,"UT","RICH",0,-111.2532729,41.63314113,0,"Neither",0
49035,"UT","SALT LAKE",18253,-111.9271981,40.67741048,7625,"Republican",18253
49035,"UT","SALT LAKE",18253,-111.9271981,40.67741048,10705,"Republican",18253
49035,"UT","SALT LAKE",18253,-111.9271981,40.67741048,271576,"Democrat",271576
49035,"UT","SALT LAKE",198951,-111.9271981,40.67741048,7625,"Republican",198951
49035,"UT","SALT LAKE",198951,-111.9271981,40.67741048,10705,"Republican",198951
49035,"UT","SALT LAKE",198951,-111.9271981,40.67741048,271576,"Democrat",271576
49035,"UT","SALT LAKE",12970,-111.9271981,40.67741048,7625,"Republican",12970
49035,"UT","SALT LAKE",12970,-111.9271981,40.67741048,10705,"Republican",12970
49035,"UT","SALT LAKE",12970,-111.9271981,40.67741048,271576,"Democrat",271576
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,3113,"Democrat",3113
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,3113,"Democrat",3113
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,3113,"Democrat",3113
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",0,-109.7969742,37.6254591,0,"Neither",0
49037,"UT","SAN JUAN",3535,-109.7969742,37.6254591,3113,"Republican",3535
49037,"UT","SAN JUAN",3535,-109.7969742,37.6254591,0,"Republican",3535
49037,"UT","SAN JUAN",3535,-109.7969742,37.6254591,0,"Republican",3535
49037,"UT","SAN JUAN",3535,-109.7969742,37.6254591,0,"Republican",3535
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",0,-111.5784044,39.38138265,1794,"Democrat",1794
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",0,-111.5784044,39.38138265,1794,"Democrat",1794
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",10459,-111.5784044,39.38138265,0,"Republican",10459
49039,"UT","SANPETE",10459,-111.5784044,39.38138265,0,"Republican",10459
49039,"UT","SANPETE",10459,-111.5784044,39.38138265,1794,"Republican",10459
49039,"UT","SANPETE",10459,-111.5784044,39.38138265,0,"Republican",10459
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49039,"UT","SANPETE",0,-111.5784044,39.38138265,1794,"Democrat",1794
49039,"UT","SANPETE",0,-111.5784044,39.38138265,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,1084,"Democrat",1084
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,1084,"Democrat",1084
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,1084,"Democrat",1084
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",0,-111.8067295,38.74868211,0,"Neither",0
49041,"UT","SEVIER",9052,-111.8067295,38.74868211,1084,"Republican",9052
49041,"UT","SEVIER",9052,-111.8067295,38.74868211,0,"Republican",9052
49041,"UT","SEVIER",9052,-111.8067295,38.74868211,0,"Republican",9052
49041,"UT","SEVIER",9052,-111.8067295,38.74868211,0,"Republican",9052
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,15244,"Democrat",15244
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",10252,-110.9613714,40.87165944,0,"Republican",10252
49043,"UT","SUMMIT",10252,-110.9613714,40.87165944,15244,"Democrat",15244
49043,"UT","SUMMIT",10252,-110.9613714,40.87165944,0,"Republican",10252
49043,"UT","SUMMIT",10252,-110.9613714,40.87165944,0,"Republican",10252
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,15244,"Democrat",15244
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,15244,"Democrat",15244
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49043,"UT","SUMMIT",0,-110.9613714,40.87165944,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,8943,"Democrat",8943
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",21014,-113.1282542,40.45180386,0,"Republican",21014
49045,"UT","TOOELE",21014,-113.1282542,40.45180386,0,"Republican",21014
49045,"UT","TOOELE",21014,-113.1282542,40.45180386,8943,"Republican",21014
49045,"UT","TOOELE",21014,-113.1282542,40.45180386,0,"Republican",21014
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,8943,"Democrat",8943
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49045,"UT","TOOELE",0,-113.1282542,40.45180386,8943,"Democrat",8943
49045,"UT","TOOELE",0,-113.1282542,40.45180386,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,1663,"Democrat",1663
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,1663,"Democrat",1663
49047,"UT","UINTAH",13261,-109.5270387,40.12323232,0,"Republican",13261
49047,"UT","UINTAH",13261,-109.5270387,40.12323232,0,"Republican",13261
49047,"UT","UINTAH",13261,-109.5270387,40.12323232,0,"Republican",13261
49047,"UT","UINTAH",13261,-109.5270387,40.12323232,1663,"Republican",13261
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,0,"Neither",0
49047,"UT","UINTAH",0,-109.5270387,40.12323232,1663,"Democrat",1663
49049,"UT","UTAH",0,-111.6759819,40.12536718,0,"Neither",0
49049,"UT","UTAH",0,-111.6759819,40.12536718,0,"Neither",0
49049,"UT","UTAH",0,-111.6759819,40.12536718,0,"Neither",0
49049,"UT","UTAH",0,-111.6759819,40.12536718,76033,"Democrat",76033
