"county_fips","state_po","county_name","party","candidatevotes","lon","lat","rMapState","rMapCounty"
45043,"SC","GEORGETOWN","REPUBLICAN",21,-79.33078027,33.44510554,"south carolina","georgetown"
45045,"SC","GREENVILLE","DEMOCRAT",26864,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","DEMOCRAT",166,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","DEMOCRAT",310,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","REPUBLICAN",18193,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","REPUBLICAN",110201,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","REPUBLICAN",148,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","REPUBLICAN",20679,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","DEMOCRAT",78,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","DEMOCRAT",48733,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","DEMOCRAT",26879,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","REPUBLICAN",181,-82.37103483,34.89504642,"south carolina","greenville"
45045,"SC","GREENVILLE","REPUBLICAN",619,-82.37103483,34.89504642,"south carolina","greenville"
45047,"SC","GREENWOOD","REPUBLICAN",11399,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","DEMOCRAT",4729,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","DEMOCRAT",34,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","DEMOCRAT",2191,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","REPUBLICAN",20,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","REPUBLICAN",2048,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","DEMOCRAT",68,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","DEMOCRAT",5102,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","REPUBLICAN",45,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","REPUBLICAN",59,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","DEMOCRAT",21,-82.1188212,34.15855276,"south carolina","greenwood"
45047,"SC","GREENWOOD","REPUBLICAN",5860,-82.1188212,34.15855276,"south carolina","greenwood"
45049,"SC","HAMPTON","DEMOCRAT",1961,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","REPUBLICAN",2475,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","DEMOCRAT",11,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","REPUBLICAN",333,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","DEMOCRAT",1345,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","REPUBLICAN",0,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","REPUBLICAN",1082,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","DEMOCRAT",2002,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","DEMOCRAT",0,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","REPUBLICAN",5,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","DEMOCRAT",4,-81.14239541,32.77940517,"south carolina","hampton"
45049,"SC","HAMPTON","REPUBLICAN",11,-81.14239541,32.77940517,"south carolina","hampton"
45051,"SC","HORRY","REPUBLICAN",93,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","DEMOCRAT",50,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","DEMOCRAT",0,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","REPUBLICAN",14328,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","REPUBLICAN",59651,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","DEMOCRAT",18177,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","REPUBLICAN",44470,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","REPUBLICAN",269,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","REPUBLICAN",10,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","DEMOCRAT",113,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","DEMOCRAT",22694,-78.98568417,33.92201567,"south carolina","horry"
45051,"SC","HORRY","DEMOCRAT",18146,-78.98568417,33.92201567,"south carolina","horry"
45053,"SC","JASPER","REPUBLICAN",11,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","REPUBLICAN",963,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","DEMOCRAT",2714,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","DEMOCRAT",17,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","REPUBLICAN",2182,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","DEMOCRAT",1668,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","DEMOCRAT",2781,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","REPUBLICAN",0,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","DEMOCRAT",0,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","REPUBLICAN",3920,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","DEMOCRAT",5,-81.03605782,32.47230082,"south carolina","jasper"
45053,"SC","JASPER","REPUBLICAN",2,-81.03605782,32.47230082,"south carolina","jasper"
45055,"SC","KERSHAW","DEMOCRAT",6304,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","REPUBLICAN",5,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","DEMOCRAT",2521,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","DEMOCRAT",4,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","REPUBLICAN",1691,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","DEMOCRAT",3868,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","REPUBLICAN",7664,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","REPUBLICAN",8,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","REPUBLICAN",11103,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","REPUBLICAN",0,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","DEMOCRAT",0,-80.58617279,34.35643099,"south carolina","kershaw"
45055,"SC","KERSHAW","DEMOCRAT",2,-80.58617279,34.35643099,"south carolina","kershaw"
45057,"SC","LANCASTER","REPUBLICAN",11984,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","REPUBLICAN",117,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","REPUBLICAN",2742,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","REPUBLICAN",15407,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","DEMOCRAT",4187,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","REPUBLICAN",16,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","REPUBLICAN",46,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","DEMOCRAT",11,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","DEMOCRAT",28,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","DEMOCRAT",8683,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","DEMOCRAT",5949,-80.70460976,34.70849816,"south carolina","lancaster"
45057,"SC","LANCASTER","DEMOCRAT",79,-80.70460976,34.70849816,"south carolina","lancaster"
45059,"SC","LAURENS","DEMOCRAT",1414,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","DEMOCRAT",4929,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","DEMOCRAT",15,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","REPUBLICAN",13,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","REPUBLICAN",4391,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","REPUBLICAN",22,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","REPUBLICAN",1044,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","DEMOCRAT",7,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","DEMOCRAT",3783,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","DEMOCRAT",11,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","REPUBLICAN",14512,-82.00740558,34.49133187,"south carolina","laurens"
45059,"SC","LAURENS","REPUBLICAN",22,-82.00740558,34.49133187,"south carolina","laurens"
45061,"SC","LEE","DEMOCRAT",581,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","DEMOCRAT",0,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","DEMOCRAT",2653,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","DEMOCRAT",2095,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","DEMOCRAT",0,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","REPUBLICAN",0,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","REPUBLICAN",972,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","REPUBLICAN",0,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","REPUBLICAN",1832,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","REPUBLICAN",0,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","DEMOCRAT",0,-80.24882876,34.16520802,"south carolina","lee"
45061,"SC","LEE","REPUBLICAN",204,-80.24882876,34.16520802,"south carolina","lee"
45063,"SC","LEXINGTON","DEMOCRAT",24,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","DEMOCRAT",22664,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","REPUBLICAN",12723,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","REPUBLICAN",61434,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","REPUBLICAN",86,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","REPUBLICAN",168,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","REPUBLICAN",18354,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","DEMOCRAT",13942,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","DEMOCRAT",12575,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","DEMOCRAT",26,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","DEMOCRAT",70,-81.27540909,33.90580585,"south carolina","lexington"
45063,"SC","LEXINGTON","REPUBLICAN",52,-81.27540909,33.90580585,"south carolina","lexington"
45065,"SC","MCCORMICK","DEMOCRAT",4,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","REPUBLICAN",269,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","DEMOCRAT",0,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","DEMOCRAT",645,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","REPUBLICAN",0,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","DEMOCRAT",584,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","DEMOCRAT",2,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","REPUBLICAN",1509,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","REPUBLICAN",1180,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","DEMOCRAT",1452,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","REPUBLICAN",0,-82.31945393,33.91153965,"south carolina","mccormick"
45065,"SC","MCCORMICK","REPUBLICAN",0,-82.31945393,33.91153965,"south carolina","mccormick"
45067,"SC","MARION","DEMOCRAT",24,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","DEMOCRAT",2887,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","DEMOCRAT",4126,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","REPUBLICAN",0,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","DEMOCRAT",1829,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","DEMOCRAT",4,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","DEMOCRAT",2,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","REPUBLICAN",2917,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","REPUBLICAN",15,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","REPUBLICAN",500,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","REPUBLICAN",2277,-79.34823032,34.08564483,"south carolina","marion"
45067,"SC","MARION","REPUBLICAN",2,-79.34823032,34.08564483,"south carolina","marion"
45069,"SC","MARLBORO","DEMOCRAT",1433,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","DEMOCRAT",13,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","REPUBLICAN",0,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","DEMOCRAT",3840,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","REPUBLICAN",14,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","DEMOCRAT",999,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","DEMOCRAT",5,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","DEMOCRAT",0,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","REPUBLICAN",389,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","REPUBLICAN",2189,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","REPUBLICAN",2435,-79.66565071,34.59487413,"south carolina","marlboro"
45069,"SC","MARLBORO","REPUBLICAN",17,-79.66565071,34.59487413,"south carolina","marlboro"
45071,"SC","NEWBERRY","DEMOCRAT",0,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","REPUBLICAN",6371,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","REPUBLICAN",4144,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","DEMOCRAT",23,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","REPUBLICAN",910,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","DEMOCRAT",3,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","DEMOCRAT",2803,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","DEMOCRAT",3103,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","DEMOCRAT",1026,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","REPUBLICAN",13,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","REPUBLICAN",4,-81.60073062,34.2951949,"south carolina","newberry"
45071,"SC","NEWBERRY","REPUBLICAN",1,-81.60073062,34.2951949,"south carolina","newberry"
45073,"SC","OCONEE","REPUBLICAN",9,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","DEMOCRAT",0,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","REPUBLICAN",16894,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","REPUBLICAN",3462,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","REPUBLICAN",21,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","REPUBLICAN",9276,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","REPUBLICAN",36,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","DEMOCRAT",3,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","DEMOCRAT",3080,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","DEMOCRAT",3628,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","DEMOCRAT",3688,-83.07875547,34.74728856,"south carolina","oconee"
45073,"SC","OCONEE","DEMOCRAT",15,-83.07875547,34.74728856,"south carolina","oconee"
45075,"SC","ORANGEBURG","DEMOCRAT",8186,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","DEMOCRAT",6731,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","REPUBLICAN",4954,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","DEMOCRAT",12317,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","REPUBLICAN",6,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","DEMOCRAT",19,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","DEMOCRAT",9,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","REPUBLICAN",11,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","DEMOCRAT",33,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","REPUBLICAN",1547,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","REPUBLICAN",7075,-80.79996936,33.44573856,"south carolina","orangeburg"
45075,"SC","ORANGEBURG","REPUBLICAN",10,-80.79996936,33.44573856,"south carolina","orangeburg"
45077,"SC","PICKENS","REPUBLICAN",12897,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","DEMOCRAT",5232,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","DEMOCRAT",13,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","REPUBLICAN",2760,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","REPUBLICAN",26999,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","REPUBLICAN",94,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","REPUBLICAN",54,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","DEMOCRAT",16,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","DEMOCRAT",7,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","DEMOCRAT",2770,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","DEMOCRAT",5607,-82.73522407,34.89297149,"south carolina","pickens"
45077,"SC","PICKENS","REPUBLICAN",103,-82.73522407,34.89297149,"south carolina","pickens"
45079,"SC","RICHLAND","DEMOCRAT",86,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","DEMOCRAT",53,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","DEMOCRAT",66972,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","REPUBLICAN",12341,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","REPUBLICAN",49,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","REPUBLICAN",22750,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","REPUBLICAN",23133,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","DEMOCRAT",32514,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","REPUBLICAN",16,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","DEMOCRAT",103,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","DEMOCRAT",32842,-80.89816959,34.02554611,"south carolina","richland"
45079,"SC","RICHLAND","REPUBLICAN",24,-80.89816959,34.02554611,"south carolina","richland"
45081,"SC","SALUDA","DEMOCRAT",412,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","DEMOCRAT",14,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","REPUBLICAN",321,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","DEMOCRAT",1285,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","DEMOCRAT",0,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","DEMOCRAT",1252,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","REPUBLICAN",29,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","REPUBLICAN",0,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","DEMOCRAT",0,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","REPUBLICAN",1845,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","REPUBLICAN",0,-81.72543571,34.0098373,"south carolina","saluda"
45081,"SC","SALUDA","REPUBLICAN",4015,-81.72543571,34.0098373,"south carolina","saluda"
45083,"SC","SPARTANBURG","DEMOCRAT",21813,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","DEMOCRAT",19862,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","DEMOCRAT",72,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","REPUBLICAN",118,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","REPUBLICAN",23277,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","DEMOCRAT",75,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","REPUBLICAN",60777,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","DEMOCRAT",10991,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","REPUBLICAN",117,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","REPUBLICAN",9110,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","DEMOCRAT",113,-81.99037541,34.93874745,"south carolina","spartanburg"
45083,"SC","SPARTANBURG","REPUBLICAN",161,-81.99037541,34.93874745,"south carolina","spartanburg"
45085,"SC","SUMTER","DEMOCRAT",21,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","REPUBLICAN",9126,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","DEMOCRAT",7559,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","DEMOCRAT",0,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","REPUBLICAN",9548,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","DEMOCRAT",5418,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","REPUBLICAN",2283,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","REPUBLICAN",24,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","REPUBLICAN",0,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","DEMOCRAT",14331,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","DEMOCRAT",50,-80.37559311,33.91352438,"south carolina","sumter"
45085,"SC","SUMTER","REPUBLICAN",19,-80.37559311,33.91352438,"south carolina","sumter"
45087,"SC","UNION","DEMOCRAT",39,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","DEMOCRAT",0,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","DEMOCRAT",2365,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","REPUBLICAN",5073,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","REPUBLICAN",54,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","REPUBLICAN",0,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","DEMOCRAT",403,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","DEMOCRAT",1,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","REPUBLICAN",248,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","REPUBLICAN",1,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","DEMOCRAT",2127,-81.61682435,34.69494354,"south carolina","union"
45087,"SC","UNION","REPUBLICAN",2807,-81.61682435,34.69494354,"south carolina","union"
45089,"SC","WILLIAMSBURG","DEMOCRAT",1587,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","DEMOCRAT",7,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","REPUBLICAN",0,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","DEMOCRAT",0,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","DEMOCRAT",5402,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","REPUBLICAN",0,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","REPUBLICAN",2023,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","DEMOCRAT",3293,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","DEMOCRAT",0,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","REPUBLICAN",9,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","REPUBLICAN",317,-79.71856821,33.62651956,"south carolina","williamsburg"
45089,"SC","WILLIAMSBURG","REPUBLICAN",3183,-79.71856821,33.62651956,"south carolina","williamsburg"
45091,"SC","YORK","DEMOCRAT",22075,-81.18482822,34.98108277,"south carolina","york"
45091,"SC","YORK","REPUBLICAN",8807,-81.18482822,34.98108277,"south carolina","york"
45091,"SC","YORK","DEMOCRAT",133,-81.18482822,34.98108277,"south carolina","york"
45091,"SC","YORK","REPUBLICAN",23606,-81.18482822,34.98108277,"south carolina","york"
45091,"SC","YORK","REPUBLICAN",255,-81.18482822,34.98108277,"south carolina","york"
